date,prob_diff,nltk_prob_diff,signal_finbert,signal_nltk,label
2019-05-21,-0.2892335178602415,-0.005283018867924524,-1,-1,-0.0028283616990023575
2019-05-22,-0.2944694985432717,-0.0007777777777777785,-1,0,-0.011985681943016857
2019-05-23,-0.2008947715375315,0.013037037037037036,0,0,0.001352619578427472
2019-05-24,-0.18677270144646665,-0.019133333333333332,0,-1,0.0
2019-05-27,0.011224377917220685,0.061655172413793105,1,1,-0.008410890934652748
2019-05-28,-0.062346238173739285,0.03978571428571428,1,1,-0.006935955517473502
2019-05-29,-0.11879380977803096,0.009357142857142857,0,0,0.0020962411748000065
2019-05-30,-0.2054342742134567,-0.019,0,-1,-0.013283188023120118
2019-05-31,-0.26727344947074316,-0.02311363636363636,-1,-1,-0.0027690315718498226
2019-06-03,-0.273248194337766,0.020720000000000002,-1,0,0.02120590232217978
2019-06-04,-0.211077559787541,0.0024500000000000004,0,0,0.008128768500641037
2019-06-05,-0.0731001398807651,0.01732075471698113,0,0,0.006116809555866354
2019-06-06,-0.10586944973130173,0.02139655172413793,0,0,0.010442945224567346
2019-06-07,-0.162471786165022,0.0007400000000000006,0,0,0.004649257428951614
2019-06-10,-0.1425910345683638,0.057,0,1,-0.0003499380714622191
2019-06-11,-0.1301356469540476,0.030904761904761907,0,0,-0.002039698498872866
2019-06-12,-0.20588308940660363,0.0026909090909090915,0,0,0.004089078171241489
2019-06-13,-0.09430920959047917,-0.0003958333333333327,0,0,-0.001612842169983253
2019-06-14,-0.08824955517662927,0.017853658536585368,0,0,0.000931335703024061
2019-06-17,-0.23525385268212815,0.009736842105263158,0,0,0.009670462557011206
2019-06-18,0.02376969652547163,0.02218181818181818,1,0,0.00298073014106226
2019-06-19,-0.15010393128840782,0.030835616438356164,0,0,0.009427615127716393
2019-06-20,-0.038674259285174706,0.007176470588235293,1,0,-0.0012600261801480883
2019-06-21,-0.05578437821679976,0.02004651162790698,1,0,-0.0017334348561242052
2019-06-24,-0.26291512546642576,0.015775,0,0,-0.009541702315563505
2019-06-25,-0.3918502561727517,-0.013195121951219514,-1,-1,-0.0012347459021464502
2019-06-26,-0.22957728038409284,0.00776190476190476,0,0,0.0038159225573179967
2019-06-27,-0.19365473566579944,0.007117647058823529,0,0,0.005740911810812932
2019-06-28,-0.08523785622998639,0.02729310344827586,0,0,0.007642995575579903
2019-07-01,-0.1403683319552282,0.062128205128205126,0,1,0.0029238703472564964
2019-07-02,-0.17564913344710953,0.028142857142857143,0,0,0.007643076127193282
2019-07-03,-0.06315841478655555,-0.015370370370370371,1,-1,0.0
2019-07-04,-0.188599066055835,-0.05125,0,-1,-0.001807481995470539
2019-07-05,-0.15927321247486792,0.022225806451612904,0,0,-0.0048471859933751915
2019-07-08,-0.20666070921863888,0.017416666666666667,0,0,0.0012358159804266577
2019-07-09,-0.1703590773960905,0.0008333333333333343,0,0,0.0045004847673171255
2019-07-10,-0.023689059971230966,0.006634146341463414,1,0,0.0022826717159194487
2019-07-11,0.015585361827964106,0.007871794871794874,1,0,0.00460949852364223
2019-07-12,-0.18505460554854727,0.02218918918918919,0,0,0.0001758440102275216
2019-07-15,-0.1662517299765613,-0.021872340425531916,0,-1,-0.0034095813595058644
2019-07-16,-0.03288370425305686,0.04305882352941177,1,1,-0.006552626285154517
2019-07-17,-0.27121034234928004,0.024133333333333333,-1,0,0.0035755356654512127
2019-07-18,-0.03795709851790841,0.01325,1,0,-0.006195889687755418
2019-07-19,-0.14869384338057687,0.01490625,0,0,0.0028247279603137443
2019-07-22,0.029618661185639716,0.060942857142857146,1,1,0.0068241647017259766
2019-07-23,0.17653445882311777,0.07335555555555555,1,1,0.004677163660893768
2019-07-24,-0.21025962511965762,0.016952380952380955,0,0,-0.005276251069020077
2019-07-25,-0.024274522682859585,0.05329166666666666,1,1,0.007360474259664684
2019-07-26,-0.032386144571353845,0.058153846153846146,1,1,-0.001617376729949882
2019-07-29,-0.216159687665683,0.02086111111111111,0,0,-0.002581972383094211
2019-07-30,-0.17840403757622414,0.023724137931034485,0,0,-0.010945190319276321
2019-07-31,-0.22567511366910148,-0.000688524590163935,0,0,-0.009039586726804494
2019-08-01,-0.09743494736190925,0.0009090909090909074,0,0,-0.0073093853544552445
2019-08-02,-0.2717027524625874,0.004439999999999999,-1,0,-0.030230162083586087
2019-08-05,-0.1329750930650682,-0.0007954545454545443,0,0,0.012933013700776819
2019-08-06,-0.1632535692751517,0.015476190476190477,0,0,0.0007665958837028697
2019-08-07,0.04671998936158941,0.016941176470588234,1,0,0.018588425780335704
2019-08-08,-0.08375883444895894,0.025026315789473685,0,0,-0.006638529760062184
2019-08-09,-0.4236201953471818,-0.013939393939393939,-1,-1,-0.012029650100344291
2019-08-12,-0.1540478619150974,-0.007444444444444446,0,-1,0.01465413043215591
2019-08-13,-0.104538159162367,0.027875,0,0,-0.029730363473091437
2019-08-14,-0.17576577764452,0.02615,0,0,0.0024612367826906123
2019-08-15,-0.14313848870508572,0.0024000000000000015,0,0,0.014323116131046199
2019-08-16,-0.1770733409245774,0.006516129032258063,0,0,0.01203318530199482
2019-08-19,-0.38951568686334614,-0.00623076923076923,-1,-1,-0.007946252081149296
2019-08-20,-0.1427603690710273,0.03752083333333333,0,1,0.008213006299500059
2019-08-21,-0.3098995332588163,0.018142857142857145,-1,0,-0.0005062096294770058
2019-08-22,-0.3094427166641507,-0.0018837209302325604,-1,0,-0.02628893555806666
2019-08-23,-0.22825276976099168,-0.0036249999999999993,0,-1,0.010923191173948688
2019-08-26,0.037717818835658126,0.04815625,1,1,-0.0032083318806845895
2019-08-27,-0.21668314669777872,-0.01753191489361702,0,-1,0.0065241411868015575
2019-08-28,-0.058654719710988436,-0.0015294117647058805,1,0,0.0126074354387411
2019-08-29,-0.045628288102462444,0.041666666666666664,1,1,0.0006426208211518514
2019-08-30,-0.24001832243925955,0.012914893617021275,0,0,0.0
2019-09-02,0.004045886470864,0.0248,1,0,-0.006923029401107783
2019-09-03,-0.28477611097926636,-0.035804878048780485,-1,-1,0.010783722026351583
2019-09-04,-0.13790245294985276,0.012297872340425531,0,0,0.01292592289421357
2019-09-05,0.061877861139738005,0.03202,1,1,0.000910203918275343
2019-09-06,0.06567827602915999,0.055793103448275864,1,1,-9.400484131827369e-05
2019-09-09,-0.19925733131072826,0.022717391304347825,0,0,0.00032226552944081277
2019-09-10,-0.2924921090732827,0.026827586206896552,-1,0,0.007203659050794897
2019-09-11,-0.24659438749612553,-0.007340425531914895,0,-1,0.002874970784835895
2019-09-12,-0.22510014358612648,0.014088235294117644,0,0,-0.0007246184436624503
2019-09-13,-0.24062331835482578,0.014645161290322582,0,0,-0.003140535605966832
2019-09-16,-0.26242823069029353,-0.04735483870967742,0,-1,0.002578428587945325
2019-09-17,-0.34685299241246786,-0.0140625,-1,-1,0.00034262353493552666
2019-09-18,-0.22485422275713887,-0.008666666666666668,0,-1,1.995503465579418e-05
2019-09-19,-0.03730663272621661,0.039813559322033905,1,1,-0.0049076089603001805
2019-09-20,-0.22692774417239656,0.007793103448275862,0,0,-9.692756343504527e-05
2019-09-23,-0.2560981193621882,-0.014902439024390243,0,-1,-0.008452012089671612
2019-09-24,-0.2603468935233471,-0.005771428571428571,0,-1,0.006139678900037637
2019-09-25,-0.11763651183691569,-0.006208791208791208,0,-1,-0.0024318711052062625
2019-09-26,-0.16471533674925104,0.02113793103448276,0,0,-0.005330508411847568
2019-09-27,-0.17210482495228538,0.0029814814814814804,0,0,0.005034926684707841
2019-09-30,-0.22975194692592632,0.0033947368421052633,0,0,-0.01233413022605756
2019-10-01,-0.38181880440695454,-0.01565909090909091,-1,-1,-0.01806544138860655
2019-10-02,-0.24149320950552713,0.015098039215686275,0,0,0.007940382236732546
2019-10-03,-0.18744879199662526,-0.0004736842105263162,0,0,0.014116741669229604
2019-10-04,-0.20840434011669362,0.02104255319148936,0,0,-0.004488362257589529
2019-10-07,-0.15150506799480293,-5.8823529411764755e-05,0,0,-0.015683166513284164
2019-10-08,-0.29997726510286066,0.018509803921568632,-1,0,0.009063350218849742
2019-10-09,-0.342650524651786,0.031178571428571427,-1,0,0.006395208846051048
2019-10-10,-0.10088650283252741,0.018080645161290324,0,0,0.010879533213144832
2019-10-11,-0.18933171101565086,0.011881355932203389,0,0,-0.0013880421740664062
2019-10-14,-0.21758555776048555,0.035138888888888886,0,1,0.009906435272235115
2019-10-15,0.03234139247082241,0.02653448275862069,1,0,-0.00200154777390793
2019-10-16,-0.07763330267968888,0.01775925925925926,0,0,0.002759018658343493
2019-10-17,-0.05614985061905104,0.023655737704918033,1,0,-0.003927045645713889
2019-10-18,-0.3072443365894314,0.006883720930232561,-1,0,0.006848107497875233
2019-10-21,-0.11830933749110999,0.0036500000000000018,0,0,-0.003575055742610189
2019-10-22,-0.17821855989133448,0.01717241379310345,0,0,0.0028430935856427197
2019-10-23,-0.18136984523274002,0.03223636363636364,0,1,0.0019185981834688448
2019-10-24,-0.0011346036409508437,0.03918644067796611,1,1,0.004064426332368143
2019-10-25,-0.1331050120681362,0.024333333333333335,0,0,0.005565861774648795
2019-10-28,-0.1037271934886868,0.04169811320754717,0,1,-0.0008327422880682889
2019-10-29,-0.11801042484846827,0.030823529411764708,0,0,0.003248047618049199
2019-10-30,-0.20110609706439278,0.015472527472527474,0,0,-0.0030274515138035696
2019-10-31,-0.0024682191962085405,0.04671951219512195,1,1,0.009615978507103051
2019-11-01,-0.06209719662964812,0.040525,1,1,0.003697210802720008
2019-11-04,0.00010622326413387454,0.028354838709677418,1,0,-0.001186434481407872
2019-11-05,-0.20297017293082859,0.029857142857142856,0,0,0.0007022791848285692
2019-11-06,-0.16520948153897116,0.01507246376811594,0,0,0.002726406923544644
2019-11-07,-0.09086204600885679,0.045814814814814815,0,1,0.0025573557297846605
2019-11-08,-0.16240686498386595,0.03285714285714286,0,1,-0.0019643733188008383
2019-11-11,0.010676365859281925,0.030155555555555554,1,0,0.0015633980380798107
2019-11-12,-0.27007521837956416,-0.016651162790697675,-1,-1,0.0007112973716782989
2019-11-13,-0.1552059596125215,0.021377358490566038,0,0,0.000836743083095115
2019-11-14,0.03910714968208036,0.030571428571428572,1,0,0.007666003452600378
2019-11-15,-0.10942779516772105,0.02489473684210526,0,0,0.0005030044207039452
2019-11-18,-0.12386622546900958,0.030701754385964918,0,0,-0.0005927388069810746
2019-11-19,-0.17074043387907636,0.016181818181818183,0,0,-0.0037632657632205024
2019-11-20,-0.17655199964683238,0.0030845070422535225,0,0,-0.0015840312391350864
2019-11-21,-0.16399436886315913,0.008694915254237288,0,0,0.0021725739696911717
2019-11-22,-0.115251135902872,0.03470909090909091,0,1,0.00747929872680686
2019-11-25,0.03234556075751265,0.04692307692307692,1,1,0.002193123145604048
2019-11-26,-0.1077273752849489,0.038266666666666664,0,1,0.004165779003972858
2019-11-27,0.23875711830790455,0.06593181818181817,1,1,0.0
2019-11-28,-0.1360847938188647,0.013647058823529413,0,0,-0.004019317171344738
2019-11-29,-0.29692796371029356,-0.032461538461538465,-1,-1,-0.008668527546204174
2019-12-02,-0.17919938233999777,0.026999999999999996,0,0,-0.006660171838372975
2019-12-03,-0.2902691289196232,-0.013159420289855072,-1,-1,0.00630363868584638
2019-12-04,-0.22140982235706,-0.015833333333333335,0,-1,0.0014991519920375396
2019-12-05,-0.1632777900052329,0.03868421052631579,0,1,0.00909425204036829
2019-12-06,0.08127174185794828,0.015542857142857145,1,0,-0.0031678491662230357
2019-12-09,-0.2345925413226095,-0.006547619047619047,0,-1,-0.0010975548602925045
2019-12-10,-0.1977674767060032,0.032910714285714286,0,1,0.0029039810658435528
2019-12-11,-0.0592549700678638,0.04798275862068965,1,1,0.00853860849985466
2019-12-12,-0.11097094054939388,0.05,0,1,7.258531539200419e-05
2019-12-13,-0.0650631205272932,0.035179999999999996,1,1,0.007122391651236626
2019-12-16,0.04470445073676905,0.06254761904761905,1,1,0.00033521461097762995
2019-12-17,-0.17177732197095122,0.02785365853658537,0,0,-0.0004323538601678223
2019-12-18,-0.06399287172965468,0.0443125,1,1,0.004449308599584256
2019-12-19,-0.04962892206904223,0.030370370370370367,1,0,0.004932641459037157
2019-12-20,0.0247289687098093,0.04627906976744186,1,1,0.0008657565903060771
2019-12-23,-0.013189781486131423,0.02034285714285714,1,0,-0.00019542791796567371
2019-12-24,-0.1427746876973478,-0.020944444444444446,0,-1,0.0
2019-12-25,0.13269761519845,0.05483333333333334,1,1,0.00511505318207206
2019-12-26,0.1173467341986,0.07058823529411765,1,1,3.395098404190833e-05
2019-12-27,-0.23690366955223333,0.009733333333333335,0,0,-0.005797602177576522
2019-12-30,-0.2322949210704505,0.014750000000000003,0,0,0.0029416937024926426
2019-12-31,-0.07534160636592128,0.02041935483870968,0,0,0.0
2020-01-01,-0.11859894434,-0.0363,0,-1,0.008343874454693534
2020-01-02,-0.08742746780146925,0.01755555555555556,0,0,-0.007084909578082943
2020-01-03,-0.2073471356901852,-0.03740740740740741,0,-1,0.003527166358322731
2020-01-06,-0.127465106749476,-0.01808,0,-1,-0.0028071449428903605
2020-01-07,-0.11486818202807315,0.014414634146341462,0,0,0.004890437358737287
2020-01-08,-0.24639559724311885,0.01662264150943396,0,0,0.006633244037574926
2020-01-09,-0.034741496241883996,0.012260000000000002,1,0,-0.0028593073050462436
2020-01-10,-0.15318117875399975,0.006024390243902437,0,0,0.006952059592316928
2020-01-13,-0.157705607381734,-0.009425,0,-1,-0.0015156867317731582
2020-01-14,-0.07696587139804255,0.015936170212765957,0,0,0.001868408623343143
2020-01-15,0.009967764619212985,0.05880701754385965,1,1,0.008331741632201073
2020-01-16,-0.0065558848184074075,0.041444444444444443,1,1,0.003854705717721174
2020-01-17,-0.08454007097696248,0.05120512820512821,0,1,0.0
2020-01-20,-0.13529066940827272,0.008318181818181818,0,0,-0.002655476937141188
2020-01-21,-0.12935071239593904,0.011853658536585366,0,0,0.00028904605969515274
2020-01-22,-0.18895348634948642,0.021802469135802468,0,0,0.0011403144471451299
2020-01-23,-0.03208265610726066,0.0024590163934426236,1,0,-0.009083268789936483
2020-01-24,-0.19888157181217167,0.01586111111111111,0,0,-0.01585572511838329
2020-01-27,-0.22974157743705806,-0.00025806451612903406,0,0,0.010003350352588924
2020-01-28,-0.28138632462041774,0.015890625,-1,0,-0.0008672232910491573
2020-01-29,-0.19069822998560054,0.03954666666666667,0,1,0.003129453862989351
2020-01-30,-0.29582610259172715,-0.006406779661016947,-1,-1,-0.01786447639264388
2020-01-31,-0.3674003384333722,-0.020207317073170732,-1,-1,0.0072284558629114315
2020-02-03,-0.2327495235521347,0.023323529411764705,0,0,0.014869265218065308
2020-02-04,-0.19100484302946422,0.031197530864197534,0,0,0.01118782288293474
2020-02-05,-0.04243372535715439,0.026894736842105263,1,0,0.0033201287296620308
2020-02-06,0.0919285893214647,0.019558823529411767,1,0,-0.005415470514540388
2020-02-07,-0.3202789913078156,0.019640625000000002,-1,0,0.007299652162371828
2020-02-10,-0.19505486139690664,0.012155555555555557,0,0,0.0016870749056518974
2020-02-11,-0.12664989334526636,0.008692307692307692,0,0,0.006441867553744984
2020-02-12,-0.15735483950035647,0.016904761904761905,0,0,-0.001631773441966189
2020-02-13,-0.2527793361059387,0.0025000000000000005,0,0,0.001841844733833753
2020-02-14,-0.3062806758395402,0.01285185185185185,-1,0,0.0
2020-02-17,-0.08370514803154,-0.014519999999999998,0,-1,-0.002924251578310333
2020-02-18,-0.27795196861782273,0.012545454545454547,-1,0,0.004694788714441955
2020-02-19,-0.033535908365938304,0.004148936170212766,1,0,-0.00382284047783088
2020-02-20,-0.07866414979989132,0.025710526315789472,0,0,-0.01057381502289445
2020-02-21,-0.20262160714239447,0.023923076923076925,0,0,-0.0340880461205213
2020-02-24,-0.1804560960009864,0.02080769230769231,0,0,-0.030747925188098435
2020-02-25,-0.258732328320075,-0.00037499999999999947,0,0,-0.003785675340731487
2020-02-26,-0.25803723165626447,0.020055555555555556,0,0,-0.045168174100653324
2020-02-27,-0.32648795957594706,0.004926470588235294,-1,0,-0.008272449914275448
2020-02-28,-0.35805084281364785,-0.007159420289855074,-1,-1,0.045010865172777415
2020-03-02,-0.19619756336028912,0.019623188405797104,0,0,-0.02851053026190442
2020-03-03,-0.2652113918291315,0.013589041095890412,0,0,0.04133635094064125
2020-03-04,0.11441605634156556,0.04058333333333333,1,1,-0.03451072562469726
2020-03-05,-0.3783904879386818,-0.011236363636363636,-1,-1,-0.01720100245461964
2020-03-06,-0.28668824886554506,-0.004144578313253013,-1,-1,-0.07901039484826633
2020-03-09,-0.44238313298435616,-0.026122807017543857,-1,-1,0.04821508053580015
2020-03-10,-0.2366602818442941,-0.007323529411764706,0,-1,-0.05010285683741067
2020-03-11,-0.43427125093609503,-0.016639344262295082,-1,-1,-0.09994485184600777
2020-03-12,-0.41916780299668266,-0.013479999999999999,-1,-1,0.08880835644074647
2020-03-13,-0.3297345262395277,-0.029282828282828282,-1,-1,-0.1276521411564726
2020-03-16,-0.48269031393081074,-0.012083333333333335,-1,-1,0.0582262866907417
2020-03-17,-0.41218418322433653,-0.019,-1,-1,-0.053222336221424804
2020-03-18,-0.42601047253443375,-0.01,-1,-1,0.004696846277420619
2020-03-19,-0.27572248095174107,-0.01752380952380952,-1,-1,-0.044327634743158484
2020-03-20,-0.40322169453453244,-0.029196581196581195,-1,-1,-0.029731491257259712
2020-03-23,-0.32846176878819594,0.005447761194029849,-1,0,0.08968315694821616
2020-03-24,-0.30630121775671915,-0.013589041095890412,-1,-1,0.011468998674479813
2020-03-25,-0.2593910057146941,-0.0319047619047619,0,-1,0.060543828751667306
2020-03-26,-0.17723611878968681,0.0038068181818181816,0,0,-0.034267808022629076
2020-03-27,-0.27443806151718186,-0.014363636363636365,-1,-1,0.03296661622145525
2020-03-30,-0.3747034281371846,-0.003923076923076924,-1,-1,-0.016142381973062392
2020-03-31,-0.37713550753251235,-0.014735294117647058,-1,-1,-0.045146328727152074
2020-04-01,-0.24031645505642105,-0.04294736842105263,0,-1,0.02257269570362297
2020-04-02,-0.4062816951796435,-0.026788235294117647,-1,-1,-0.01525286023195438
2020-04-03,-0.3876046179985152,-0.011180851063829789,-1,-1,0.0679682305676863
2020-04-06,-0.23601955473744443,-0.009462962962962963,0,-1,-0.001604331662951708
2020-04-07,-0.30176292009565575,0.009857142857142856,-1,0,0.03348934524468916
2020-04-08,-0.2004776584176635,0.0015945945945945968,0,0,0.01438343869822667
2020-04-09,-0.29213799132526813,-0.003547619047619046,-1,0,0.0
2020-04-10,-0.21161374143751188,0.03407142857142857,0,1,-0.010155992507349332
2020-04-13,-0.4053154050539868,-0.002754716981132075,-1,0,0.03011449655045695
2020-04-14,-0.4422665068710595,-0.015094594594594595,-1,-1,-0.022276750679012913
2020-04-15,-0.30987087938158103,-0.015544303797468354,-1,-1,0.005799858992437734
2020-04-16,-0.17492462529523828,0.019012345679012346,0,0,0.02644092907918516
2020-04-17,-0.2645037518529518,0.010011764705882352,0,0,-0.018042794099790704
2020-04-20,-0.284897271015959,0.0031147540983606586,-1,0,-0.031155167779795434
2020-04-21,-0.3844646758222317,-0.026258064516129033,-1,-1,0.022671301062101357
2020-04-22,-0.3513404916160934,-0.03321348314606742,-1,-1,-0.0005395641810270746
2020-04-23,-0.29648258949652384,-0.017342465753424657,-1,-1,0.013822111461720077
2020-04-24,-0.26634984737717443,-0.004857142857142857,-1,-1,0.014606871524448728
2020-04-27,-0.2887208246568994,0.006379999999999997,-1,0,-0.005256139460119158
2020-04-28,-0.3593668220756786,-0.0012678571428571424,-1,0,0.026236663207249045
2020-04-29,-0.18843068494665652,0.009434782608695652,0,0,-0.00925511652526545
2020-04-30,-0.2467849403741057,0.02022857142857143,0,0,-0.02846022068682874
2020-05-01,-0.42870981135683334,0.008743589743589743,-1,0,0.004240812214593603
2020-05-04,-0.2199631273213135,0.011209302325581396,0,0,0.008999952189538085
2020-05-05,-0.2965359470144971,-0.0006792452830188685,-1,0,-0.007003873398600646
2020-05-06,0.04235221860395306,-6.122448979591956e-05,1,0,0.011438948664054038
2020-05-07,-0.24773651987070355,0.019000000000000003,0,0,0.01673075806255042
2020-05-08,-0.16987922626984878,0.002707317073170729,0,0,0.00017747076898189107
2020-05-11,-0.24941662784775956,0.004595744680851064,0,0,-0.020757791338385623
2020-05-12,-0.28521276814981633,-0.016673469387755102,-1,-1,-0.01761695579410727
2020-05-13,-0.32033986568078615,-0.026706896551724136,-1,-1,0.011458917804072044
2020-05-14,-0.3017718996345936,0.009090909090909092,-1,0,0.003918692254435641
2020-05-15,-0.30306691833528204,0.0007435897435897439,-1,0,0.031015221473356114
2020-05-18,-0.14364803859029926,0.017943396226415095,0,0,-0.010539757419425477
2020-05-19,-0.1623602974427367,0.009582278481012658,0,0,0.016513934417861975
2020-05-20,-0.12252304836629355,-0.0028709677419354847,0,0,-0.007803935472623813
2020-05-21,-0.16365570994848627,0.009000000000000001,0,0,0.002350965520251158
2020-05-22,-0.24160817763040213,-0.021319148936170214,0,-1,0.0
2020-05-25,0.08813065650497083,0.043166666666666666,1,1,0.012214261971749352
2020-05-26,-0.19174164987877582,-0.0008194444444444453,0,0,0.014718492616298207
2020-05-27,-0.18737975654017014,0.003578124999999998,0,0,-0.0021101714760458634
2020-05-28,-0.2036816466146759,-0.01612048192771084,0,-1,0.004800767858805344
2020-05-29,-0.18030260133194773,0.022863636363636364,0,0,0.0037442421170172935
2020-06-01,-0.25717661407407166,-0.012176470588235296,0,-1,0.008177278702023116
2020-06-02,-0.12353779224617273,-0.007036363636363637,0,-1,0.013556655475682078
2020-06-03,-0.23523213718783684,-0.010526315789473684,0,-1,-0.0033743829350463272
2020-06-04,-0.19254226717382134,-0.005477611940298509,0,-1,0.025874065601552587
2020-06-05,-0.14743092344023226,-0.006951612903225805,0,-1,0.011969668235860098
2020-06-08,-0.10651538525202889,-0.00737037037037037,0,-1,-0.007829755338198296
2020-06-09,-0.3465234083595349,-0.030465116279069768,-1,-1,-0.005327243376571644
2020-06-10,-0.1199448714967586,-0.0080625,0,-1,-0.060752759198692274
2020-06-11,-0.20612558842532713,0.00034285714285714274,0,0,0.012976299868565633
2020-06-12,-0.2634127730273263,-0.004604651162790698,0,-1,0.00827785142343096
2020-06-15,-0.15613549877533606,0.018836065573770492,0,0,0.01878488465267303
2020-06-16,-0.040603350735957965,0.0018571428571428582,1,0,-0.003606796221337305
2020-06-17,-0.1344162755328372,-0.008534883720930236,0,-1,0.0005940120550409489
2020-06-18,-0.2387720207206851,0.012177777777777779,0,0,-0.0056654822009658545
2020-06-19,-0.294342554096554,-0.008466666666666667,-1,-1,0.006474055690439684
2020-06-22,-0.15624926532762104,0.005631578947368422,0,0,0.004298191170313714
2020-06-23,-0.164570507479426,0.01292727272727273,0,0,-0.02619527873275551
2020-06-24,-0.3763159565558,0.003980392156862744,-1,0,0.01089985017340922
2020-06-25,-0.18211542791313118,0.006987012987012988,0,0,-0.024525217335130023
2020-06-26,-0.18456710841170462,-0.002507692307692309,0,0,0.01457890753907165
2020-06-29,-0.19872864955538824,-7.017543859649105e-05,0,0,0.01529233363767979
2020-06-30,-0.28631475900862013,-0.01680232558139535,-1,-1,0.005009542099664088
2020-07-01,-0.15411569981514378,0.0027215189873417735,0,0,0.004531001832653203
2020-07-02,-0.17966294385341472,0.0055441176470588235,0,0,0.0
2020-07-03,-0.13064473732022286,-0.012785714285714286,0,-1,0.015756943165827764
2020-07-06,-0.013550907204778143,0.033777777777777775,1,1,-0.010877508816987458
2020-07-07,-0.2048651026155397,0.005666666666666667,0,0,0.00779702648129188
2020-07-08,-0.25015880886763997,-0.0036031746031746034,0,0,-0.005659625451288619
2020-07-09,-0.2791142815515774,-0.011870967741935483,-1,-1,0.010411813000986925
2020-07-10,-0.09455620243397557,0.005180327868852456,0,0,-0.009406623666484037
2020-07-13,-0.06894996715328933,0.03625,1,1,0.013317285189446082
2020-07-14,-0.18034757393106596,0.003373626373626374,0,0,0.009041044884783744
2020-07-15,0.08798894773931012,0.027101265822784812,1,0,-0.003411918313160456
2020-07-16,-0.19964035754120643,0.018634408602150536,0,0,0.002844589903158834
2020-07-17,-0.2868411035697604,-0.003916666666666666,-1,-1,0.008371764170464147
